delivery_distance,order_quantity_lbs,average_unit_cost_lbs,packaging,total_delivery_cost,markup_percentage,order_date,customer_id,product_id,warehouse_id,ship_via
18.14,44800.0,0.06,BULK,62.58,0.83,2020-04-23 00:00:00+00:00,C175,P1,W2,S2
19.16,360.0,2.03,-MDRM,0.52,0.11,2018-03-15 00:00:00+00:00,C119,P2,W13,S3
29.83,360.0,1.55,-MDRM,0.81,0.11,2021-07-29 00:00:00+00:00,C178,P2,W4,S3
44.08,18860.0,0.06,BULK,59.51,1.18,2021-03-05 00:00:00+00:00,C77,P1,W16,S2
38.12,1440.0,0.86,-MDRM,4.12,0.11,2020-03-18 00:00:00+00:00,C283,P2,W13,S3
54.63,44920.0,0.68,BULK,184.38,0.07,2020-04-03 00:00:00+00:00,C37,P4,W3,S10
18.87,2520.0,0.94,-MDRM,3.57,0.11,2017-02-10 00:00:00+00:00,C105,P2,W3,S3
75.62,1440.0,1.66,-MDRM,8.17,0.11,2021-03-11 00:00:00+00:00,C60,P2,W4,S3
6.19,720.0,0.79,-MDRM,0.33,0.11,2017-02-22 00:00:00+00:00,C5,P2,W5,S3
26.52,360.0,1.74,-MDRM,0.72,0.11,2021-08-11 00:00:00+00:00,C76,P2,W5,S3
17.66,360.0,1.66,-MDRM,0.48,0.11,2017-01-13 00:00:00+00:00,C184,P2,W4,S3
50.51,1080.0,1.17,-MDRM,4.09,0.36,2022-03-14 00:00:00+00:00,C17,P2,W10,S3
5.26,360.0,1.14,-MDRM,0.14,0.11,2020-03-11 00:00:00+00:00,C604,P2,W15,S3
,34800.0,0.04,BULK,,,2020-06-29 00:00:00+00:00,C41,P3,W12,S6
47.43,42180.0,0.06,BULK,163.63,0.81,2019-11-25 00:00:00+00:00,C19,P1,W2,S2
50.95,44940.0,0.07,BULK,175.4,0.39,2019-07-24 00:00:00+00:00,C92,P1,W2,S2
18.87,360.0,1.53,-MDRM,0.51,0.11,2020-03-27 00:00:00+00:00,C63,P2,W3,S3
50.95,43880.0,0.05,BULK,171.96,1.11,2016-11-29 00:00:00+00:00,C92,P1,W2,S2
43.65,6140.0,0.05,BULK,22.92,3.99,2017-06-28 00:00:00+00:00,C75,P1,W2,S2
244.08,46300.0,0.05,BULK,823.77,0.63,2020-05-13 00:00:00+00:00,C205,P3,W3,S2
13.19,44940.0,0.08,BULK,45.51,0.29,2021-05-20 00:00:00+00:00,C13,P1,W2,S2
18.14,44380.0,0.06,BULK,62.58,0.79,2020-08-19 00:00:00+00:00,C175,P1,W2,S2
17.2,360.0,3.11,-MDRM,0.46,0.11,2020-07-23 00:00:00+00:00,C310,P2,W13,S3
0.0,28040.0,0.07,BULK,0.0,0.29,2021-06-18 00:00:00+00:00,C1,P1,W1,S1
125.85,48080.0,0.05,BULK,471.94,1.31,2021-03-10 00:00:00+00:00,C31,P3,W12,S2
14.6,5620.0,0.06,BULK,6.7,3.99,2017-11-15 00:00:00+00:00,C50,P1,W16,S2
63.02,720.0,1.53,-MDRM,3.4,0.11,2020-12-11 00:00:00+00:00,C699,P2,W7,S3
47.43,43840.0,0.06,BULK,163.63,0.68,2019-10-25 00:00:00+00:00,C19,P1,W2,S2
35.12,45200.0,0.06,BULK,118.53,0.63,2017-07-26 00:00:00+00:00,C34,P1,W1,S1
35.98,1080.0,1.2,-MDRM,2.91,0.11,2018-11-13 00:00:00+00:00,C57,P2,W10,S3
11.56,720.0,2.47,-MDRM,0.62,0.11,2019-01-03 00:00:00+00:00,C123,P2,W13,S3
10.06,2880.0,0.94,-MDRM,2.17,0.11,2022-08-04 00:00:00+00:00,C95,P2,W3,S3
47.28,30700.0,0.06,BULK,113.47,0.99,2020-12-01 00:00:00+00:00,C14,P1,W11,S2
18.14,16880.0,0.05,BULK,24.98,3.99,2017-12-20 00:00:00+00:00,C120,P1,W2,S2
148.47,42900.0,0.07,BULK,512.22,0.28,2019-07-31 00:00:00+00:00,C24,P1,W2,S2
47.78,23980.0,0.05,BULK,86.54,3.99,2020-06-23 00:00:00+00:00,C621,P3,W3,S2
116.85,45500.0,0.06,BULK,394.37,1.32,2021-04-23 00:00:00+00:00,C86,P1,W14,S2
35.43,1080.0,0.9,-MDRM,2.87,0.4,2017-05-23 00:00:00+00:00,C720,P2,W15,S3
10.06,2880.0,0.98,-MDRM,2.17,0.11,2020-12-23 00:00:00+00:00,C95,P2,W3,S3
7.72,44960.0,0.06,BULK,26.58,0.7,2019-07-17 00:00:00+00:00,C92,P1,W14,S2
0.0,44780.0,0.07,BULK,0.0,0.27,2019-08-22 00:00:00+00:00,C1,P1,W1,S1
66.83,43580.0,0.15,BULK,225.55,0.91,2022-06-13 00:00:00+00:00,C28,P1,W2,S2
7.86,4320.0,1.01,-MDRM,2.55,0.11,2021-11-15 00:00:00+00:00,C243,P2,W20,S3
122.55,14780.0,0.13,BULK,137.87,1.79,2022-10-26 00:00:00+00:00,C29,P1,W3,S2
18.14,360.0,1.35,-MDRM,0.49,0.11,2017-07-27 00:00:00+00:00,C114,P2,W12,S3
54.63,44860.0,0.74,BULK,184.38,0.07,2018-10-08 00:00:00+00:00,C37,P4,W3,S8
82.9,33340.0,0.96,BULK,205.61,0.09,2022-03-28 00:00:00+00:00,C455,P4,W3,S2
66.83,45420.0,0.04,BULK,225.55,1.5,2020-03-24 00:00:00+00:00,C373,P3,W2,S2
10.38,360.0,1.79,-MDRM,0.28,0.11,2020-03-05 00:00:00+00:00,C212,P2,W13,S3
43.96,2880.0,1.58,-MDRM,9.5,0.11,2020-05-01 00:00:00+00:00,C177,P2,W11,S3
114.16,44580.0,0.05,BULK,393.85,0.22,2017-10-11 00:00:00+00:00,C6,P1,W2,S2
87.83,360.0,1.84,-MDRM,2.37,0.11,2020-09-29 00:00:00+00:00,C232,P2,W11,S3
60.38,720.0,2.52,-MDRM,3.26,0.11,2020-07-16 00:00:00+00:00,C42,P2,W12,S3
13.19,44100.0,0.06,BULK,45.51,0.33,2020-12-01 00:00:00+00:00,C13,P1,W2,S2
36.92,360.0,1.21,-MDRM,1.0,0.11,2017-11-21 00:00:00+00:00,C58,P2,W15,S3
112.44,44080.0,0.07,BULK,379.48,0.2,2019-06-03 00:00:00+00:00,C20,P1,W3,S2
0.0,45240.0,0.07,BULK,0.0,0.3,2020-04-23 00:00:00+00:00,C1,P1,W1,S1
20.21,1440.0,0.86,-MDRM,2.18,1.3,2022-11-04 00:00:00+00:00,C27,P2,W15,S3
6.8,360.0,1.16,-MDRM,0.18,0.54,2022-08-05 00:00:00+00:00,C472,P2,W25,S3
202.08,45080.0,0.08,BULK,727.49,0.54,2022-01-26 00:00:00+00:00,C121,P1,W3,S2
15.3,360.0,0.89,-MDRM,0.41,0.11,2019-01-14 00:00:00+00:00,C211,P2,W10,S3
141.31,43960.0,0.1,BULK,476.92,0.5,2021-10-20 00:00:00+00:00,C91,P1,W2,S2
14.6,7267.5,0.05,BULK,6.7,3.99,2017-06-15 00:00:00+00:00,C50,P1,W16,S2
41.95,44680.0,0.08,BULK,144.73,0.18,2019-02-11 00:00:00+00:00,C40,P1,W2,S2
63.14,14780.0,0.06,BULK,72.45,1.79,2020-06-11 00:00:00+00:00,C258,P1,W16,S2
35.12,45080.0,0.07,BULK,121.16,0.26,2021-09-10 00:00:00+00:00,C34,P1,W1,S2
6.19,24720.0,0.08,BULK,20.89,1.28,2021-09-13 00:00:00+00:00,C44,P1,W14,S2
18.87,360.0,1.24,-MDRM,0.51,0.11,2017-10-19 00:00:00+00:00,C63,P2,W3,S3
55.6,720.0,1.28,-MDRM,3.0,0.11,2019-09-06 00:00:00+00:00,C38,P2,W17,S3
,32520.0,0.05,BULK,,,2017-06-06 00:00:00+00:00,C41,P3,W15,S6
5.96,44000.0,0.06,BULK,20.52,1.45,2016-11-08 00:00:00+00:00,C312,P1,W1,S1
0.0,29360.0,0.07,BULK,0.0,0.3,2021-05-26 00:00:00+00:00,C1,P1,W1,S1
40.77,45320.0,0.06,BULK,137.6,0.69,2018-01-31 00:00:00+00:00,C34,P1,W1,S1
6.98,360.0,0.73,-MDRM,0.19,0.11,2020-01-16 00:00:00+00:00,C122,P2,W11,S3
13.19,44180.0,0.06,BULK,45.51,0.36,2020-10-14 00:00:00+00:00,C13,P1,W2,S2
163.51,360.0,1.05,-MDRM,4.41,0.1,2017-05-23 00:00:00+00:00,C356,P2,W4,S3
114.16,40480.0,0.15,BULK,393.85,0.23,2022-12-08 00:00:00+00:00,C6,P1,W2,S2
2.04,720.0,0.87,-MDRM,0.11,0.66,2022-12-21 00:00:00+00:00,C132,P2,W25,S3
14.6,6400.0,0.06,BULK,6.7,3.99,2021-03-15 00:00:00+00:00,C50,P1,W16,S2
0.0,24260.0,0.06,BULK,0.0,0.39,2018-06-29 00:00:00+00:00,C1,P1,W1,S1
60.38,720.0,2.52,-MDRM,3.26,0.11,2020-06-11 00:00:00+00:00,C42,P2,W12,S3
12.27,41660.0,0.05,BULK,42.33,0.9,2017-09-18 00:00:00+00:00,C32,P1,W16,S2
55.6,720.0,0.61,+MDRM,3.0,0.39,2016-11-18 00:00:00+00:00,C38,P2,W17,S3
47.43,42800.0,0.07,BULK,160.08,0.22,2019-10-18 00:00:00+00:00,C603,P1,W2,S2
47.28,29340.0,0.05,BULK,113.47,1.45,2020-02-28 00:00:00+00:00,C14,P1,W11,S2
124.48,44060.0,0.16,BULK,410.77,0.36,2022-10-10 00:00:00+00:00,C223,P3,W12,S2
250.51,44760.0,0.51,BULK,845.47,0.16,2022-12-09 00:00:00+00:00,C620,P4,W3,S4
18.14,720.0,1.71,-MDRM,0.98,0.11,2020-06-15 00:00:00+00:00,C114,P2,W12,S3
0.0,44500.0,0.11,BULK,0.0,0.56,2022-04-19 00:00:00+00:00,C375,P1,W2,S2
66.83,40360.0,0.07,BULK,200.49,1.32,2021-03-31 00:00:00+00:00,C28,P1,W2,S2
,1440.0,1.1,-MDRM,,,2020-08-21 00:00:00+00:00,C414,P2,W20,S3
54.63,45420.0,1.08,BULK,184.38,0.05,2021-03-18 00:00:00+00:00,C37,P4,W3,S2
20.21,1440.0,1.32,-MDRM,2.18,0.11,2018-05-25 00:00:00+00:00,C27,P2,W15,S3
55.6,720.0,1.22,-MDRM,3.0,0.11,2018-05-11 00:00:00+00:00,C38,P2,W17,S3
13.19,17900.0,0.16,BULK,18.16,0.78,2022-08-10 00:00:00+00:00,C13,P1,W2,S2
21.86,360.0,1.58,-MDRM,0.59,0.11,2019-02-15 00:00:00+00:00,C306,P2,W10,S3
66.83,42440.0,0.14,BULK,225.55,0.85,2022-10-28 00:00:00+00:00,C28,P1,W2,S2
15.42,4320.0,0.73,-MDRM,5.0,0.11,2019-04-09 00:00:00+00:00,C226,P2,W3,S3
14.66,30740.0,0.06,BULK,50.47,0.19,2019-10-15 00:00:00+00:00,C64,P1,W16,S2
19.38,360.0,0.65,-MDRM,1.05,0.35,2016-12-16 00:00:00+00:00,C10,P2,W10,S12
,32460.0,0.05,BULK,,,2017-08-03 00:00:00+00:00,C41,P3,W15,S6
26.9,360.0,1.06,-MDRM,0.73,0.56,2022-04-18 00:00:00+00:00,C444,P2,W3,S3
16.69,46040.0,0.07,BULK,56.33,0.17,2019-06-18 00:00:00+00:00,C47,P1,W1,S1
6.98,360.0,1.41,-MDRM,0.19,0.11,2021-07-26 00:00:00+00:00,C292,P2,W11,S3
17.2,360.0,1.85,-MDRM,0.46,0.11,2020-08-17 00:00:00+00:00,C346,P2,W13,S3
13.19,44800.0,0.07,BULK,45.51,0.42,2019-03-06 00:00:00+00:00,C13,P1,W2,S2
44.08,18100.0,0.05,BULK,59.51,1.29,2017-08-23 00:00:00+00:00,C77,P1,W16,S2
36.92,360.0,1.61,-MDRM,1.0,0.11,2021-09-28 00:00:00+00:00,C58,P2,W15,S3
10.45,1440.0,1.43,-MDRM,1.13,0.11,2020-07-24 00:00:00+00:00,C187,P2,W24,S3
81.94,360.0,1.8,-MDRM,2.21,0.11,2020-06-24 00:00:00+00:00,C441,P2,W17,S3
2.03,46340.0,0.05,BULK,6.85,0.57,2020-09-03 00:00:00+00:00,C159,P1,W14,S2
13.19,44640.0,0.05,BULK,45.51,0.26,2017-10-05 00:00:00+00:00,C13,P1,W2,S2
10.45,1440.0,1.43,-MDRM,1.13,0.11,2020-06-30 00:00:00+00:00,C187,P2,W24,S3
6.19,42600.0,0.05,BULK,20.89,0.54,2018-03-21 00:00:00+00:00,C44,P1,W14,S2
86.96,46140.0,0.07,BULK,300.01,0.16,2019-04-24 00:00:00+00:00,C46,P1,W16,S2
125.85,46460.0,0.04,BULK,471.94,2.08,2020-06-25 00:00:00+00:00,C31,P3,W12,S2
43.65,5940.0,0.06,BULK,22.92,3.72,2018-04-30 00:00:00+00:00,C75,P1,W2,S2
74.69,360.0,0.95,-MDRM,2.02,0.1,2017-06-13 00:00:00+00:00,C151,P2,W20,S3
16.69,42620.0,0.07,BULK,55.08,0.18,2018-09-20 00:00:00+00:00,C47,P1,W1,S1
114.16,43640.0,0.05,BULK,393.85,0.25,2017-01-19 00:00:00+00:00,C6,P1,W2,S2
16.98,13980.0,0.06,BULK,19.1,1.02,2017-05-23 00:00:00+00:00,C34,P1,W1,S1
0.0,44640.0,0.06,BULK,0.0,0.48,2018-04-04 00:00:00+00:00,C1,P1,W1,S1
244.08,45520.0,0.04,BULK,823.77,0.27,2016-11-17 00:00:00+00:00,C205,P3,W3,S8
29.83,720.0,0.86,-MDRM,1.61,0.11,2020-01-07 00:00:00+00:00,C178,P2,W4,S3
5.56,14960.0,0.07,BULK,6.38,3.99,2019-08-13 00:00:00+00:00,C475,P1,W16,S2
47.43,44920.0,0.06,BULK,163.63,0.75,2020-06-22 00:00:00+00:00,C19,P1,W2,S2
44.76,720.0,1.17,-MDRM,2.42,0.11,2020-04-08 00:00:00+00:00,C160,P2,W21,S3
28.3,44620.0,0.08,BULK,94.71,0.71,2019-03-28 00:00:00+00:00,C85,P1,W8,S2
54.63,25420.0,0.55,BULK,102.43,0.07,2019-11-20 00:00:00+00:00,C37,P4,W3,S2
5.16,1440.0,1.17,-MDRM,0.56,0.11,2020-04-09 00:00:00+00:00,C65,P2,W12,S3
47.43,43480.0,0.07,BULK,163.63,0.65,2019-11-11 00:00:00+00:00,C19,P1,W2,S2
14.6,4700.0,0.07,BULK,5.44,3.99,2021-05-13 00:00:00+00:00,C163,P1,W16,S2
57.87,2880.0,0.87,-MDRM,12.5,0.87,2022-12-21 00:00:00+00:00,C165,P2,W25,S11
4.05,720.0,1.08,-MDRM,0.22,0.11,2022-09-09 00:00:00+00:00,C33,P2,W12,S3
148.47,44920.0,0.06,BULK,512.22,0.76,2020-09-23 00:00:00+00:00,C24,P1,W2,S2
56.54,24960.0,1.08,BULK,106.01,0.06,2021-04-23 00:00:00+00:00,C37,P4,W3,S2
66.83,38680.0,0.07,BULK,200.49,0.77,2019-05-31 00:00:00+00:00,C28,P1,W2,S2
17.54,720.0,1.03,-MDRM,0.95,0.11,2021-12-06 00:00:00+00:00,C488,P2,W20,S3
54.63,44800.0,0.56,BULK,143.4,0.08,2019-08-16 00:00:00+00:00,C37,P4,W3,S8
54.63,45020.0,0.89,BULK,184.38,0.05,2021-10-26 00:00:00+00:00,C37,P4,W3,S2
4.05,14000.0,0.07,BULK,9.11,2.69,2021-02-26 00:00:00+00:00,C252,P1,W12,S2
104.3,41420.0,0.06,BULK,329.13,0.47,2020-06-17 00:00:00+00:00,C359,P1,W2,S2
18.87,360.0,1.53,-MDRM,0.51,0.11,2020-02-19 00:00:00+00:00,C63,P2,W3,S3
7.32,45100.0,0.06,BULK,25.25,0.44,2017-04-18 00:00:00+00:00,C217,P1,W1,S1
47.48,360.0,1.1,-MDRM,1.28,0.11,2018-04-13 00:00:00+00:00,C406,P2,W4,S3
75.77,360.0,2.45,-MDRM,2.05,0.11,2019-07-09 00:00:00+00:00,C239,P2,W25,S3
44.08,14600.0,0.06,BULK,59.51,1.19,2020-09-09 00:00:00+00:00,C77,P1,W16,S2
50.95,42940.0,0.07,BULK,175.4,0.39,2019-05-29 00:00:00+00:00,C92,P1,W2,S2
6.19,720.0,0.67,-MDRM,0.33,0.11,2019-11-07 00:00:00+00:00,C5,P2,W5,S3
26.91,720.0,2.28,-MDRM,1.45,0.11,2019-05-17 00:00:00+00:00,C317,P2,W13,S3
10.19,1440.0,0.8,-MDRM,1.1,0.11,2020-01-15 00:00:00+00:00,C154,P2,W13,S3
75.62,1080.0,1.06,-MDRM,6.13,0.11,2018-09-25 00:00:00+00:00,C60,P2,W4,S3
6.98,720.0,0.8,-MDRM,0.38,0.11,2019-12-02 00:00:00+00:00,C292,P2,W11,S3
15.3,360.0,0.89,-MDRM,0.41,0.11,2018-11-28 00:00:00+00:00,C211,P2,W10,S3
6.19,47560.0,0.05,BULK,20.89,0.93,2020-03-27 00:00:00+00:00,C44,P1,W14,S2
50.95,44220.0,0.06,BULK,175.4,0.74,2020-05-28 00:00:00+00:00,C92,P1,W2,S2
46.12,360.0,1.8,-MDRM,1.25,0.11,2017-06-26 00:00:00+00:00,C99,P2,W3,S3
24.31,14040.0,0.07,BULK,27.35,1.95,2019-05-20 00:00:00+00:00,C29,P1,W4,S2
13.19,42680.0,0.15,BULK,45.51,0.46,2022-08-31 00:00:00+00:00,C13,P1,W2,S2
0.0,45340.0,0.13,BULK,0.0,0.18,2022-08-30 00:00:00+00:00,C1,P1,W1,S1
18.14,720.0,1.21,-MDRM,0.98,0.43,2022-01-04 00:00:00+00:00,C164,P2,W12,S3
16.69,45260.0,0.07,BULK,56.33,0.19,2020-01-22 00:00:00+00:00,C47,P1,W1,S1
50.51,720.0,1.22,-MDRM,2.73,0.42,2022-05-06 00:00:00+00:00,C17,P2,W10,S3
17.06,1800.0,1.25,-MDRM,2.3,0.9,2022-07-07 00:00:00+00:00,C128,P2,W21,S3
55.6,1440.0,0.92,-MDRM,6.0,1.58,2022-11-30 00:00:00+00:00,C38,P2,W17,S3
54.63,44660.0,0.58,BULK,184.38,0.08,2019-05-20 00:00:00+00:00,C37,P4,W3,S2
14.21,720.0,1.59,-MDRM,0.77,0.11,2018-03-15 00:00:00+00:00,C135,P2,W7,S3
7.7,2880.0,0.72,-MDRM,1.66,0.11,2017-06-13 00:00:00+00:00,C95,P2,W3,S3
24.31,15220.0,0.05,BULK,27.35,3.43,2018-01-11 00:00:00+00:00,C29,P1,W4,S2
4.05,720.0,1.12,-MDRM,0.22,0.11,2022-06-21 00:00:00+00:00,C33,P2,W12,S3
7.72,43720.0,0.07,BULK,26.58,0.65,2019-05-30 00:00:00+00:00,C92,P1,W14,S2
67.45,44560.0,0.11,BULK,232.7,0.58,2022-01-12 00:00:00+00:00,C6,P1,W8,S2
18.87,2160.0,1.06,-MDRM,3.06,0.11,2017-03-22 00:00:00+00:00,C105,P2,W3,S3
7.78,4320.0,0.74,-MDRM,2.52,0.11,2017-11-02 00:00:00+00:00,C161,P2,W5,S3
60.38,360.0,2.03,-MDRM,1.63,0.11,2019-06-11 00:00:00+00:00,C42,P2,W12,S3
54.63,44380.0,0.93,BULK,184.38,0.07,2021-07-02 00:00:00+00:00,C37,P4,W3,S2
67.45,45080.0,0.07,BULK,232.7,0.4,2020-10-02 00:00:00+00:00,C6,P1,W8,S2
75.62,1440.0,1.06,-MDRM,8.17,0.11,2018-03-08 00:00:00+00:00,C60,P2,W4,S3
46.12,360.0,0.59,+MDRM,1.25,1.86,2016-10-10 00:00:00+00:00,C99,P2,W3,S3
18.14,45000.0,0.07,BULK,62.58,0.53,2019-04-10 00:00:00+00:00,C175,P1,W2,S2
42.71,1080.0,0.93,-MDRM,3.46,0.11,2017-06-28 00:00:00+00:00,C103,P2,W13,S3
36.92,360.0,1.5,-MDRM,1.0,0.11,2018-10-30 00:00:00+00:00,C58,P2,W15,S3
32.83,720.0,2.34,-MDRM,1.77,0.11,2020-05-05 00:00:00+00:00,C108,P2,W3,S3
67.33,21600.0,0.74,-MDRM,109.07,0.1,2017-04-06 00:00:00+00:00,C534,P2,W4,S3
75.62,360.0,1.06,-MDRM,2.04,0.11,2018-05-06 00:00:00+00:00,C60,P2,W4,S3
85.7,43820.0,1.03,BULK,289.24,0.06,2022-06-23 00:00:00+00:00,C145,P4,W3,S2
50.95,43120.0,0.07,BULK,175.4,0.51,2019-10-02 00:00:00+00:00,C92,P1,W2,S2
35.12,46160.0,0.08,BULK,121.16,0.2,2021-12-17 00:00:00+00:00,C34,P1,W1,S2
191.27,28800.0,0.63,-MDRM,413.14,0.15,2020-11-23 00:00:00+00:00,C200,P2,W15,S3
47.43,45380.0,0.05,BULK,163.63,0.52,2016-09-20 00:00:00+00:00,C19,P1,W2,S2
76.65,360.0,1.08,-MDRM,2.07,0.14,2018-06-11 00:00:00+00:00,C96,P2,W10,S12
5.16,360.0,1.13,-MDRM,0.14,0.11,2021-07-07 00:00:00+00:00,C65,P2,W12,S3
7.72,45720.0,0.06,BULK,26.58,0.7,2021-03-08 00:00:00+00:00,C92,P1,W14,S2
14.6,6900.0,0.06,BULK,6.7,3.99,2021-03-08 00:00:00+00:00,C50,P1,W16,S2
143.36,1080.0,2.83,-MDRM,11.61,0.11,2021-11-18 00:00:00+00:00,C8,P2,W11,S3
31.89,40120.0,0.06,BULK,110.02,0.69,2018-05-09 00:00:00+00:00,C106,P1,W16,S2
35.12,45460.0,0.07,BULK,121.16,0.62,2020-12-21 00:00:00+00:00,C34,P1,W1,S2
0.0,11840.0,0.06,BULK,0.0,0.55,2018-03-26 00:00:00+00:00,C1,P1,W1,S1
0.0,34920.0,0.14,BULK,0.0,1.66,2022-05-18 00:00:00+00:00,C41,P3,W12,S6
47.28,27120.0,0.08,BULK,113.47,1.37,2022-01-10 00:00:00+00:00,C14,P1,W11,S2
18.14,43260.0,0.14,BULK,62.58,0.34,2022-10-20 00:00:00+00:00,C175,P1,W2,S2
177.63,44120.0,0.06,BULK,599.5,0.83,2017-08-22 00:00:00+00:00,C193,P1,W1,S1
54.63,45280.0,0.73,BULK,184.38,0.06,2021-02-11 00:00:00+00:00,C37,P4,W3,S2
47.43,45100.0,0.07,BULK,163.63,0.49,2019-01-15 00:00:00+00:00,C19,P1,W2,S2
13.19,41460.0,0.06,BULK,45.51,0.72,2020-07-15 00:00:00+00:00,C13,P1,W2,S2
195.49,43910.0,0.07,BULK,659.78,1.08,2019-07-09 00:00:00+00:00,C4,P1,W4,S2
136.48,720.0,0.79,-MDRM,7.37,0.88,2020-04-22 00:00:00+00:00,C721,P2,W15,S3
13.19,44860.0,0.06,BULK,45.51,0.65,2020-03-24 00:00:00+00:00,C13,P1,W2,S2
47.28,31000.0,0.06,BULK,113.47,1.02,2020-11-09 00:00:00+00:00,C14,P1,W11,S2
44.93,31880.0,0.1,BULK,121.31,0.43,2018-04-06 00:00:00+00:00,C153,P3,W3,S2
7.72,44720.0,0.06,BULK,26.58,0.67,2019-01-11 00:00:00+00:00,C92,P1,W14,S2
54.63,44640.0,0.9,BULK,184.38,0.08,2020-06-25 00:00:00+00:00,C37,P4,W3,S8
47.43,44020.0,0.07,BULK,163.63,0.48,2018-11-19 00:00:00+00:00,C19,P1,W2,S2
50.51,1080.0,1.18,-MDRM,4.09,0.46,2022-06-17 00:00:00+00:00,C17,P2,W10,S3
13.19,17780.0,0.09,BULK,18.16,0.84,2021-10-11 00:00:00+00:00,C13,P1,W2,S2
18.24,14400.0,0.62,-MDRM,19.7,0.11,2018-12-27 00:00:00+00:00,C138,P2,W5,S3
7.78,4320.0,0.74,-MDRM,2.52,0.11,2022-11-17 00:00:00+00:00,C161,P2,W5,S3
10.19,1440.0,0.76,-MDRM,1.1,0.11,2018-01-10 00:00:00+00:00,C154,P2,W13,S3
139.21,14000.0,0.06,BULK,159.74,1.92,2018-03-01 00:00:00+00:00,C246,P1,W2,S2
75.62,1440.0,1.06,-MDRM,8.17,0.11,2019-12-02 00:00:00+00:00,C60,P2,W4,S3
0.0,45280.0,0.08,BULK,0.0,0.59,2022-01-12 00:00:00+00:00,C1,P1,W1,S1
117.46,720.0,0.62,+MDRM,6.34,0.8,2016-10-25 00:00:00+00:00,C372,P2,W4,S3
7.7,1440.0,0.77,-MDRM,0.83,0.11,2017-06-01 00:00:00+00:00,C95,P2,W3,S3
20.21,1440.0,1.26,-MDRM,2.18,0.11,2020-01-22 00:00:00+00:00,C27,P2,W15,S3
6.19,44960.0,0.05,BULK,20.89,1.27,2021-01-19 00:00:00+00:00,C44,P1,W14,S3
31.89,48380.0,0.07,BULK,110.02,0.55,2019-05-08 00:00:00+00:00,C106,P1,W16,S2
54.63,29820.0,0.55,BULK,184.38,0.1,2019-08-20 00:00:00+00:00,C37,P4,W3,S8
13.19,43840.0,0.06,BULK,45.51,0.74,2020-05-04 00:00:00+00:00,C13,P1,W2,S2
83.49,360.0,0.86,-MDRM,2.25,0.1,2017-08-13 00:00:00+00:00,C72,P2,W17,S3
31.89,49360.0,0.07,BULK,110.02,0.64,2019-08-16 00:00:00+00:00,C106,P1,W16,S2
10.06,45620.0,0.05,BULK,34.71,0.36,2017-08-14 00:00:00+00:00,C197,P1,W16,S2
55.6,720.0,1.01,-MDRM,3.0,0.11,2017-04-13 00:00:00+00:00,C38,P2,W17,S3
40.77,45560.0,0.06,BULK,137.6,0.59,2016-12-13 00:00:00+00:00,C34,P1,W1,S1
128.36,42960.0,0.05,BULK,442.84,0.63,2016-12-22 00:00:00+00:00,C324,P1,W2,S2
47.43,43400.0,0.07,BULK,163.63,0.51,2018-12-31 00:00:00+00:00,C19,P1,W2,S2
50.95,44640.0,0.1,BULK,175.4,0.41,2021-10-25 00:00:00+00:00,C92,P1,W2,S2
22.95,8820.0,0.04,BULK,16.63,3.99,2017-04-03 00:00:00+00:00,C146,P3,W2,S2
7.16,720.0,1.32,-MDRM,0.39,0.11,2017-06-09 00:00:00+00:00,C111,P2,W15,S3
9.81,360.0,1.28,-MDRM,0.26,0.11,2017-08-11 00:00:00+00:00,C183,P2,W15,S3
40.77,45040.0,0.07,BULK,143.71,0.61,2020-09-22 00:00:00+00:00,C34,P1,W1,S2
18.14,1440.0,1.2,-MDRM,1.96,0.98,2022-07-25 00:00:00+00:00,C114,P2,W12,S3
191.27,28800.0,0.63,-MDRM,413.14,0.15,2020-11-12 00:00:00+00:00,C200,P2,W15,S3
54.63,45900.0,0.71,BULK,184.38,0.06,2018-12-10 00:00:00+00:00,C37,P4,W3,S8
113.64,46720.0,0.05,BULK,392.06,0.36,2017-08-18 00:00:00+00:00,C19,P1,W16,S2
75.62,1440.0,1.66,-MDRM,8.17,0.11,2021-03-25 00:00:00+00:00,C60,P2,W4,S3
119.9,43920.0,0.06,BULK,412.76,0.65,2018-04-25 00:00:00+00:00,C510,P1,W2,S2
18.87,360.0,1.53,-MDRM,0.51,0.11,2018-12-14 00:00:00+00:00,C63,P2,W3,S3
16.69,44160.0,0.06,BULK,55.08,0.24,2017-02-23 00:00:00+00:00,C47,P1,W1,S1
16.69,45480.0,0.08,BULK,56.33,1.35,2021-11-09 00:00:00+00:00,C47,P1,W1,S2
16.69,44840.0,0.07,BULK,56.33,0.2,2020-06-04 00:00:00+00:00,C47,P1,W1,S1
47.43,45640.0,0.07,BULK,163.63,0.63,2019-10-01 00:00:00+00:00,C19,P1,W2,S2
22.73,44000.0,0.04,BULK,75.01,2.33,2016-12-27 00:00:00+00:00,C49,P3,W22,S2
54.63,44980.0,0.54,BULK,184.38,0.06,2019-09-16 00:00:00+00:00,C37,P4,W3,S2
20.21,1440.0,1.32,-MDRM,2.18,0.11,2018-04-18 00:00:00+00:00,C27,P2,W15,S3
36.74,360.0,0.8,-MDRM,0.99,0.11,2019-07-31 00:00:00+00:00,C487,P2,W21,S3
